1,2,3,4
0.97,0.975,0.787,5.151
0.97,0.975,0.787,2.259
0.97,0.975,0.787,0.949
0.97,0.975,0.789,1.578
0.97,0.976,0.792,2.809
0.97,0.975,0.789,5.559
0.97,0.975,0.789,0.339
0.97,0.975,0.789,2.658
0.97,0.975,0.787,5.107
0.97,0.975,0.789,5.938
0.97,0.975,0.787,2.664
0.97,0.975,0.787,2.704
0.97,0.975,0.789,0.152
0.97,0.975,0.787,2.136
0.97,0.975,0.789,4.22
0.97,0.974,0.784,6.012
0.97,0.975,0.789,0.309
0.97,0.975,0.787,3.179
0.97,0.975,0.789,0.985
0.97,0.975,0.789,2.401
0.97,0.974,0.784,1.914
0.97,0.974,0.784,2.706
0.97,0.975,0.787,3.0
0.97,0.974,0.784,3.632
0.97,0.976,0.792,2.845
0.97,0.974,0.784,0.546
0.97,0.975,0.789,2.763
0.97,0.976,0.795,5.948
0.97,0.974,0.784,3.053
0.97,0.975,0.787,4.69
0.97,0.975,0.787,2.885
0.97,0.975,0.787,3.262
0.97,0.975,0.787,0.183
0.97,0.974,0.781,4.429
0.97,0.975,0.789,0.135
0.97,0.975,0.787,3.351
0.97,0.974,0.784,1.995
0.97,0.975,0.787,2.886
0.97,0.974,0.784,4.162
0.97,0.976,0.792,3.768
0.97,0.976,0.792,2.122
0.97,0.975,0.789,3.643
0.97,0.975,0.787,0.082
0.97,0.975,0.789,4.712
0.97,0.974,0.784,1.588
0.97,0.976,0.792,1.473
0.97,0.975,0.789,3.894
0.97,0.976,0.792,3.029
0.97,0.975,0.789,5.487
0.97,0.975,0.789,3.245
0.97,0.975,0.789,2.034
0.97,0.976,0.795,3.085
0.97,0.975,0.789,2.391
0.97,0.976,0.795,2.982
0.97,0.974,0.784,2.744
0.97,0.976,0.792,5.979
0.97,0.975,0.789,0.966
0.97,0.975,0.789,5.597
0.97,0.975,0.789,0.343
0.97,0.975,0.787,2.905
0.97,0.974,0.784,1.395
0.97,0.976,0.792,5.559
0.97,0.975,0.789,4.209
0.97,0.975,0.789,2.426
0.97,0.975,0.789,4.002
0.97,0.975,0.789,3.395
0.97,0.976,0.792,1.154
0.97,0.975,0.789,5.767
0.97,0.975,0.789,4.625
0.97,0.975,0.787,1.169
0.97,0.976,0.792,0.057
0.97,0.974,0.784,4.467
0.97,0.974,0.784,5.645
0.97,0.975,0.789,2.502
0.97,0.976,0.792,2.225
0.97,0.975,0.789,2.648
0.97,0.976,0.795,5.688
0.97,0.975,0.789,5.899
0.97,0.975,0.787,2.672
0.97,0.976,0.792,1.83
0.97,0.976,0.795,6.198
0.97,0.976,0.795,0.262
0.97,0.974,0.784,1.054
0.97,0.976,0.795,6.092
0.97,0.976,0.792,1.691
0.97,0.975,0.789,2.366
0.97,0.975,0.789,1.064
0.97,0.976,0.795,0.606
0.97,0.975,0.789,3.703
0.97,0.976,0.792,0.14
0.97,0.975,0.789,6.038
0.97,0.974,0.778,1.425
0.97,0.976,0.792,2.557
0.97,0.975,0.789,5.491
0.97,0.976,0.792,6.079
0.97,0.975,0.787,3.757
0.97,0.975,0.787,6.094
0.97,0.975,0.787,4.272
0.97,0.974,0.784,3.681
0.97,0.974,0.784,2.397
0.97,0.976,0.792,2.954
0.97,0.976,0.795,3.685
0.97,0.974,0.784,2.58
0.97,0.975,0.787,5.941
0.97,0.975,0.789,1.252
0.97,0.975,0.787,5.287
0.97,0.975,0.787,2.52
0.97,0.976,0.795,5.609
0.97,0.976,0.795,2.595
0.97,0.974,0.784,3.951
0.97,0.974,0.784,4.433
0.97,0.975,0.787,5.885
0.97,0.975,0.787,3.57
0.97,0.976,0.792,3.332
0.97,0.976,0.792,0.407
0.97,0.974,0.784,4.317
0.97,0.976,0.792,2.218
0.97,0.976,0.792,2.356
0.97,0.975,0.789,5.978
0.97,0.974,0.778,3.346
0.97,0.974,0.784,5.706
0.97,0.975,0.787,5.761
0.97,0.976,0.797,0.843
0.97,0.976,0.792,0.017
0.97,0.975,0.787,2.187
0.97,0.974,0.781,6.283
0.97,0.975,0.787,5.966
0.97,0.974,0.784,0.645
0.97,0.976,0.795,1.701
0.97,0.975,0.789,6.024
0.97,0.975,0.789,2.79
0.97,0.974,0.784,2.445
0.97,0.975,0.787,5.973
0.97,0.975,0.789,5.705
0.97,0.976,0.795,5.684
0.97,0.974,0.784,5.523
0.97,0.975,0.789,0.867
0.97,0.975,0.789,6.225
0.97,0.974,0.784,2.438
0.97,0.975,0.789,2.76
0.97,0.976,0.795,1.939
0.97,0.976,0.792,1.235
0.97,0.976,0.792,6.18
0.97,0.975,0.789,5.588
0.97,0.975,0.789,5.898
0.97,0.976,0.795,2.191
0.97,0.975,0.787,5.832
0.97,0.975,0.789,2.66
0.97,0.974,0.784,1.489
0.97,0.975,0.787,2.866
0.97,0.974,0.784,3.067
0.97,0.976,0.792,2.336
0.97,0.975,0.789,3.406
0.97,0.975,0.787,0.665
0.97,0.975,0.787,0.356
0.97,0.976,0.795,6.265
0.97,0.976,0.797,3.142
0.97,0.975,0.787,0.493
0.97,0.975,0.787,5.9
0.97,0.975,0.789,0.581
0.97,0.975,0.789,2.84
0.97,0.975,0.787,5.729
0.97,0.975,0.787,5.954
0.97,0.976,0.795,5.949
0.97,0.975,0.789,6.076
0.97,0.975,0.789,3.579
0.97,0.976,0.795,2.911
0.97,0.976,0.792,4.806
0.97,0.975,0.787,2.093
0.97,0.975,0.789,4.92
0.97,0.976,0.795,2.732
0.97,0.976,0.792,3.01
0.97,0.976,0.792,2.228
0.97,0.976,0.795,5.197
0.97,0.976,0.792,3.303
0.97,0.976,0.795,2.356
0.97,0.975,0.789,3.917
0.97,0.976,0.792,1.292
0.97,0.975,0.789,5.623
0.97,0.976,0.792,2.437
0.97,0.976,0.792,5.897
0.97,0.975,0.787,4.993
0.97,0.975,0.789,4.185
0.97,0.975,0.787,1.071
0.97,0.974,0.781,0.059
0.97,0.975,0.789,6.233
0.97,0.975,0.789,5.974
0.97,0.975,0.789,5.729
0.97,0.976,0.792,3.867
0.97,0.975,0.787,0.372
0.97,0.976,0.792,4.933
0.97,0.974,0.784,2.511
0.97,0.976,0.792,0.424
0.97,0.975,0.787,0.26
0.97,0.975,0.789,4.872
0.97,0.975,0.789,3.098
0.97,0.976,0.795,3.181
0.97,0.975,0.787,1.797
0.97,0.976,0.795,4.277
0.97,0.976,0.792,3.008
0.97,0.975,0.787,2.739
0.97,0.976,0.795,0.454
0.97,0.974,0.784,1.213
0.97,0.976,0.792,2.557
0.97,0.975,0.789,5.673
0.97,0.976,0.795,5.001
0.97,0.975,0.789,1.619
0.97,0.974,0.784,3.427
0.97,0.975,0.789,4.586
0.97,0.975,0.789,1.42
0.97,0.974,0.784,4.966
0.97,0.975,0.789,nan
0.97,0.975,0.789,3.244
0.97,0.976,0.792,3.776
0.97,0.976,0.792,2.512
0.97,0.976,0.792,6.014
0.97,0.975,0.787,0.364
0.97,0.976,0.792,0.634
0.97,0.976,0.792,6.011
0.97,0.975,0.789,2.087
0.97,0.975,0.787,5.469
0.97,0.976,0.795,1.411
0.97,0.975,0.787,2.769
0.97,0.974,0.784,5.705
0.97,0.974,0.784,5.553
0.97,0.976,0.792,5.957
0.97,0.975,0.787,3.534
0.97,0.976,0.792,3.355
0.97,0.975,0.787,4.525
0.97,0.974,0.784,nan
0.97,0.975,0.789,3.429
0.97,0.974,0.784,5.418
0.97,0.975,0.789,3.269
0.97,0.976,0.795,3.183
0.97,0.974,0.784,2.834
0.97,0.975,0.789,3.214
0.97,0.975,0.789,0.419
0.97,0.976,0.792,2.693
0.97,0.975,0.787,6.206
0.97,0.975,0.789,4.504
0.97,0.975,0.789,0.522
0.97,0.976,0.792,2.328
0.97,0.975,0.789,2.985
0.97,0.974,0.784,5.322
0.97,0.975,0.789,1.283
0.97,0.976,0.792,4.115
0.97,0.975,0.789,3.493
0.97,0.974,0.784,3.385
0.97,0.975,0.789,nan
0.97,0.975,0.787,4.504
0.97,0.975,0.787,0.448
0.97,0.974,0.784,3.657
0.97,0.974,0.784,2.866
0.97,0.975,0.789,2.336
0.97,0.975,0.789,2.927
0.97,0.976,0.792,6.06
0.97,0.975,0.789,3.205
0.97,0.974,0.781,5.415
0.97,0.976,0.797,1.053
0.97,0.975,0.787,5.646
0.97,0.975,0.789,3.155
0.97,0.976,0.792,4.664
0.97,0.975,0.789,2.818
0.97,0.975,0.787,0.142
0.97,0.975,0.789,0.705
0.97,0.975,0.787,2.629
0.97,0.975,0.789,2.356
0.97,0.975,0.787,2.968
0.97,0.975,0.789,1.995
0.97,0.975,0.787,2.521
0.97,0.975,0.789,5.497
0.97,0.976,0.795,6.059
0.97,0.975,0.789,3.134
0.97,0.975,0.789,3.588
0.97,0.975,0.787,5.566
0.97,0.976,0.792,0.576
0.97,0.975,0.789,5.588
0.97,0.975,0.789,2.106
0.97,0.976,0.795,1.535
0.97,0.976,0.792,0.518
0.97,0.976,0.792,5.33
0.97,0.975,0.787,0.572
0.97,0.976,0.795,6.021
0.97,0.975,0.787,nan
0.97,0.975,0.789,5.638
0.97,0.975,0.789,5.434
0.97,0.975,0.787,2.063
0.97,0.976,0.792,2.489
0.97,0.976,0.792,5.843
0.97,0.974,0.784,2.8
0.97,0.974,0.784,5.114
0.97,0.974,0.784,5.947
0.97,0.976,0.792,3.154
0.97,0.975,0.789,5.085
0.97,0.976,0.792,5.354
0.97,0.976,0.795,2.565
0.97,0.976,0.792,0.142
0.97,0.974,0.784,1.89
0.97,0.976,0.795,0.385
0.97,0.975,0.789,2.708
0.97,0.976,0.792,3.969
0.97,0.974,0.784,1.636
0.97,0.976,0.792,5.228
0.97,0.975,0.789,nan
0.97,0.975,0.787,2.651
0.97,0.976,0.795,3.263
0.97,0.974,0.781,1.103
0.97,0.975,0.787,1.848
0.97,0.974,0.784,5.757
0.97,0.976,0.792,1.337
0.97,0.975,0.789,3.933
0.97,0.975,0.787,5.953
0.97,0.975,0.787,1.245
0.97,0.976,0.795,2.723
0.97,0.974,0.784,5.763
0.97,0.974,0.781,5.91
0.97,0.975,0.789,5.102
0.97,0.975,0.787,5.085
0.97,0.975,0.789,6.002
0.97,0.976,0.795,1.412
0.97,0.974,0.781,2.571
0.97,0.975,0.789,0.342
0.97,0.975,0.787,4.272
0.97,0.975,0.789,2.529
0.97,0.975,0.789,4.468
0.97,0.975,0.789,4.432
0.97,0.975,0.789,5.263
0.97,0.976,0.792,1.691
0.97,0.976,0.795,6.27
0.97,0.974,0.784,6.115
0.97,0.975,0.789,2.614
0.97,0.975,0.787,1.457
0.97,0.975,0.789,4.197
0.97,0.975,0.789,5.659
0.97,0.975,0.787,2.851
0.97,0.975,0.787,2.175
0.97,0.975,0.787,6.131
0.97,0.976,0.792,2.79
0.97,0.974,0.784,2.423
0.97,0.975,0.787,2.839
0.97,0.975,0.789,3.374
0.97,0.976,0.797,2.356
0.97,0.975,0.789,5.644
0.97,0.976,0.795,5.184
0.97,0.974,0.784,5.282
0.97,0.976,0.792,2.883
0.97,0.975,0.787,1.4
0.97,0.976,0.795,4.472
0.97,0.976,0.795,0.428
0.97,0.976,0.792,2.342
0.97,0.975,0.789,2.326
0.97,0.976,0.797,3.193
0.97,0.976,0.795,2.668
0.97,0.976,0.792,0.099
0.97,0.977,0.8,3.846
0.97,0.975,0.789,2.583
0.97,0.975,0.789,0.099
0.97,0.976,0.795,5.905
0.97,0.974,0.784,5.225
0.97,0.976,0.792,5.559
0.97,0.975,0.789,0.666
0.97,0.974,0.784,5.255
0.97,0.975,0.787,4.194
0.97,0.976,0.792,2.355
0.97,0.976,0.797,2.088
0.97,0.976,0.795,3.158
0.97,0.975,0.789,2.434
0.97,0.976,0.792,0.327
0.97,0.975,0.789,3.135
0.97,0.976,0.792,2.789
0.97,0.976,0.795,5.12
0.97,0.976,0.795,3.673
0.97,0.975,0.789,5.864
0.97,0.976,0.797,2.57
0.97,0.975,0.789,3.248
0.97,0.976,0.792,4.861
0.97,0.976,0.795,0.115
0.97,0.975,0.789,5.739
0.97,0.976,0.795,0.785
0.97,0.976,0.795,0.197
0.97,0.976,0.795,4.162
0.97,0.976,0.795,0.008
0.97,0.976,0.797,1.571
0.97,0.976,0.797,5.274
0.97,0.976,0.797,0.291
0.97,0.976,0.797,2.176
0.97,0.976,0.795,1.75
0.97,0.976,0.792,4.16
0.97,0.976,0.797,2.842
0.97,0.976,0.797,2.552
0.97,0.977,0.803,2.856
0.97,0.976,0.797,1.801
0.97,0.976,0.795,1.273
0.97,0.978,0.805,3.006
0.97,0.978,0.808,0.191
0.97,0.978,0.808,0.248
0.97,0.976,0.797,0.037
0.97,0.977,0.803,nan
0.97,0.976,0.797,2.344
0.97,0.978,0.808,3.176
0.97,0.978,0.805,2.369
0.97,0.977,0.8,2.829
0.97,0.976,0.797,1.375
0.97,0.977,0.8,0.305
0.97,0.978,0.805,5.366
0.97,0.977,0.803,4.006
0.97,0.978,0.808,5.488
0.97,0.978,0.805,4.068
0.97,0.977,0.803,4.703
0.97,0.978,0.805,2.969
0.97,0.977,0.803,3.444
0.97,0.977,0.8,0.212
0.97,0.978,0.808,3.982
0.97,0.978,0.805,1.103
0.97,0.977,0.8,5.604
0.97,0.977,0.8,2.717
0.97,0.977,0.803,nan
0.97,0.978,0.808,2.287
0.97,0.978,0.811,0.404
0.97,0.978,0.811,6.088
0.97,0.978,0.808,5.826
0.97,0.978,0.811,3.363
0.97,0.978,0.811,3.517
0.97,0.978,0.805,2.31
0.97,0.976,0.797,0.101
0.97,0.978,0.805,0.873
0.97,0.978,0.811,5.879
0.97,0.977,0.803,3.311
0.97,0.977,0.8,3.574
0.97,0.976,0.792,2.665
0.97,0.977,0.8,5.651
0.97,0.978,0.805,1.326
0.97,0.977,0.8,5.845
0.97,0.978,0.808,0.412
0.97,0.978,0.805,2.988
0.97,0.978,0.808,1.004
0.97,0.978,0.805,3.214
0.97,0.978,0.811,0.611
0.97,0.979,0.813,2.568
0.97,0.978,0.811,5.959
0.97,0.979,0.813,4.341
0.97,0.977,0.803,3.737
0.97,0.977,0.8,5.719
0.97,0.977,0.8,5.609
0.97,0.978,0.808,1.295
0.97,0.977,0.8,3.649
0.97,0.978,0.811,3.273
0.97,0.979,0.813,4.815
0.97,0.978,0.811,0.041
0.97,0.978,0.811,5.849
0.97,0.978,0.805,5.792
0.97,0.978,0.805,4.462
0.97,0.978,0.808,4.051
0.97,0.978,0.805,5.559
0.97,0.978,0.805,3.371
0.97,0.978,0.808,1.704
0.97,0.978,0.805,2.554
0.97,0.978,0.808,1.152
0.97,0.977,0.8,5.834
0.97,0.978,0.805,6.027
0.97,0.978,0.805,5.761
0.97,0.977,0.8,0.497
0.97,0.978,0.811,5.473
0.97,0.977,0.803,5.794
0.97,0.977,0.803,6.181
0.97,0.978,0.808,5.863
0.97,0.978,0.805,2.306
0.97,0.977,0.803,0.833
0.97,0.977,0.803,3.297
0.97,0.978,0.805,6.232
0.97,0.977,0.8,6.0
0.97,0.978,0.808,5.599
0.97,0.978,0.811,6.189
0.97,0.977,0.803,5.933
0.97,0.978,0.808,0.073
0.97,0.978,0.808,2.446
0.97,0.979,0.813,3.636
0.97,0.977,0.8,1.635
0.97,0.977,0.803,2.79
0.97,0.978,0.808,2.251
0.97,0.978,0.808,0.388
0.97,0.978,0.808,5.648
0.97,0.978,0.808,0.385
0.97,0.978,0.805,1.59
0.97,0.978,0.805,1.268
0.97,0.978,0.805,2.799
0.97,0.978,0.805,4.395
0.97,0.978,0.808,4.574
0.97,0.977,0.803,5.997
0.97,0.977,0.8,6.059
0.97,0.978,0.805,3.562
0.97,0.976,0.795,nan
0.97,0.977,0.8,5.95
0.97,0.978,0.808,2.228
0.97,0.977,0.803,0.569
0.97,0.977,0.803,1.362
0.97,0.977,0.803,5.893
0.97,0.978,0.805,1.742
0.97,0.978,0.805,4.144
0.97,0.978,0.805,4.966
0.97,0.976,0.797,2.921
0.97,0.977,0.803,6.118
0.97,0.977,0.803,3.874
0.97,0.978,0.805,1.524
0.97,0.978,0.805,0.957
0.97,0.978,0.808,5.971
0.97,0.977,0.803,0.385
0.97,0.978,0.811,0.114
0.97,0.978,0.811,3.592
0.97,0.978,0.805,4.68
0.97,0.979,0.813,nan
0.97,0.978,0.811,4.923
0.97,0.977,0.8,3.594
0.97,0.977,0.803,5.459
0.97,0.978,0.805,5.867
0.97,0.977,0.803,1.593
0.97,0.977,0.803,4.719
0.97,0.978,0.811,2.993
0.97,0.978,0.808,3.635
0.97,0.978,0.808,6.053
0.97,0.978,0.808,0.096
0.97,0.978,0.805,5.978
0.97,0.977,0.803,5.05
0.97,0.977,0.803,6.218
0.97,0.978,0.805,4.273
0.97,0.978,0.805,2.818
0.97,0.978,0.805,5.661
0.97,0.977,0.8,3.085
0.97,0.978,0.808,nan
0.97,0.977,0.803,2.619
0.97,0.977,0.803,6.154
0.97,0.978,0.805,3.536
0.97,0.979,0.813,1.438
0.97,0.978,0.805,1.912
0.97,0.978,0.808,3.098
0.97,0.978,0.808,2.688
0.97,0.977,0.803,5.12
0.97,0.977,0.803,2.803
0.97,0.977,0.803,0.124
0.97,0.978,0.808,0.348
0.97,0.977,0.8,1.648
0.97,0.978,0.805,5.902
0.97,0.978,0.805,5.059
0.97,0.978,0.808,2.333
0.97,0.977,0.803,2.984
0.97,0.978,0.805,6.254
0.97,0.978,0.805,1.752
0.97,0.977,0.8,5.933
0.97,0.978,0.811,2.586
0.97,0.976,0.797,4.237
0.97,0.977,0.8,2.784
0.97,0.977,0.8,5.851
0.97,0.977,0.803,5.799
0.97,0.978,0.805,2.338
0.97,0.977,0.8,3.586
0.97,0.978,0.808,2.628
0.97,0.978,0.805,3.733
0.97,0.978,0.805,5.313
0.97,0.978,0.811,5.127
0.97,0.978,0.808,1.864
0.97,0.976,0.795,3.324
0.97,0.978,0.805,5.538
0.97,0.978,0.805,5.474
0.97,0.978,0.805,1.544
0.97,0.978,0.805,2.313
0.97,0.978,0.805,3.438
0.97,0.978,0.811,3.142
0.97,0.978,0.805,5.201
0.97,0.977,0.8,1.698
0.97,0.978,0.808,6.095
0.97,0.977,0.803,1.997
0.97,0.978,0.808,5.732
0.97,0.978,0.811,4.189
0.97,0.978,0.808,2.76
0.97,0.977,0.803,5.271
0.97,0.978,0.805,2.807
0.97,0.978,0.811,2.267
0.97,0.977,0.803,1.821
0.97,0.978,0.808,4.619
0.97,0.977,0.803,5.623
0.97,0.978,0.805,5.746
0.97,0.978,0.808,0.316
0.97,0.978,0.805,3.124
0.97,0.978,0.811,1.67
0.97,0.977,0.8,5.559
0.97,0.978,0.808,0.194
0.97,0.977,0.803,3.976
0.97,0.978,0.811,5.758
0.97,0.978,0.811,4.955
0.97,0.978,0.805,0.255
0.97,0.978,0.805,0.238
0.97,0.977,0.8,3.189
0.97,0.978,0.805,3.005
0.97,0.979,0.813,5.044
0.97,0.978,0.808,5.84
0.97,0.978,0.811,5.603
0.97,0.978,0.805,2.749
0.97,0.978,0.808,0.27
0.97,0.978,0.811,0.321
0.97,0.978,0.805,3.189
0.97,0.978,0.805,5.251
0.97,0.978,0.808,5.415
0.97,0.979,0.813,0.377
0.97,0.978,0.805,4.246
0.97,0.979,0.813,0.226
0.97,0.978,0.811,3.408
0.97,0.978,0.808,3.011
0.97,0.979,0.813,4.565
0.97,0.978,0.808,5.645
0.97,0.978,0.805,1.463
0.97,0.978,0.808,2.247
0.97,0.978,0.805,2.438
0.97,0.979,0.813,4.042
0.97,0.978,0.805,4.514
0.97,0.978,0.811,0.123
0.97,0.978,0.811,4.923
0.97,0.977,0.803,5.86
0.97,0.977,0.803,2.901
0.97,0.977,0.803,6.085
0.97,0.978,0.805,4.962
0.97,0.978,0.811,3.834
0.97,0.976,0.797,4.984
0.97,0.978,0.811,4.347
0.97,0.977,0.8,4.652
0.97,0.978,0.808,4.823
0.97,0.977,0.803,6.094
0.97,0.978,0.811,5.622
0.97,0.978,0.811,4.313
0.97,0.977,0.8,2.793
0.97,0.978,0.805,4.339
0.97,0.978,0.808,4.296
0.97,0.978,0.808,0.677
0.97,0.978,0.811,0.112
0.97,0.979,0.813,2.647
0.97,0.978,0.805,3.714
0.97,0.978,0.811,4.305
0.97,0.976,0.797,2.412
0.97,0.978,0.805,2.708
0.97,0.978,0.805,4.496
0.97,0.976,0.797,5.498
0.97,0.978,0.805,6.15
0.97,0.978,0.808,3.077
0.97,0.978,0.805,3.119
0.97,0.977,0.803,2.589
0.97,0.978,0.805,5.26
0.97,0.978,0.808,3.123
0.97,0.978,0.805,3.104
0.97,0.978,0.805,5.294
0.97,0.976,0.795,2.201
0.97,0.978,0.808,1.418
0.97,0.978,0.805,2.738
0.97,0.978,0.811,2.302
0.97,0.978,0.805,2.515
0.97,0.978,0.808,3.599
0.97,0.978,0.805,2.3
0.97,0.977,0.8,2.949
0.97,0.977,0.803,5.933
0.97,0.977,0.803,5.584
0.97,0.977,0.8,3.637
0.97,0.977,0.803,5.985
0.97,0.977,0.803,2.723
0.97,0.977,0.803,5.363
0.97,0.977,0.803,1.403
0.97,0.978,0.808,1.411
0.97,0.978,0.805,1.493
0.97,0.978,0.811,5.894
0.97,0.978,0.808,2.516
0.97,0.978,0.808,6.229
0.97,0.978,0.805,2.321
0.97,0.977,0.8,0.069
0.97,0.978,0.811,1.489
0.97,0.977,0.8,0.315
0.97,0.977,0.803,6.236
0.97,0.978,0.808,1.464
0.97,0.978,0.808,0.613
0.97,0.978,0.808,5.599
0.97,0.978,0.808,4.272
0.97,0.977,0.8,6.037
0.97,0.977,0.803,2.88
0.97,0.978,0.811,0.315
0.97,0.978,0.808,3.349
0.97,0.978,0.808,3.974
0.97,0.978,0.805,3.034
0.97,0.978,0.805,2.46
0.97,0.979,0.813,4.787
0.97,0.977,0.8,6.132
0.97,0.979,0.813,0.831
0.97,0.978,0.811,3.666
0.97,0.978,0.805,2.967
0.97,0.978,0.805,5.931
0.97,0.977,0.803,4.975
0.97,0.977,0.8,0.752
0.97,0.978,0.805,3.758
0.97,0.978,0.811,1.141
0.97,0.978,0.808,2.631
0.97,0.978,0.808,2.471
0.97,0.978,0.808,4.272
0.97,0.977,0.8,1.674
0.97,0.978,0.808,2.254
0.97,0.978,0.808,6.209
0.97,0.978,0.805,2.237
0.97,0.978,0.805,5.517
0.97,0.977,0.803,4.142
0.97,0.978,0.805,1.79
0.97,0.978,0.808,2.481
0.97,0.977,0.803,5.063
0.97,0.978,0.808,4.752
0.97,0.978,0.808,5.561
0.97,0.978,0.811,2.715
0.97,0.978,0.811,3.242
0.97,0.977,0.803,1.155
0.97,0.978,0.805,0.516
0.97,0.977,0.803,6.261
0.97,0.978,0.805,4.685
0.97,0.978,0.808,5.559
0.97,0.978,0.805,1.884
0.97,0.977,0.8,5.911
0.97,0.978,0.808,2.228
0.97,0.976,0.797,4.769
0.97,0.978,0.808,2.489
0.97,0.977,0.8,3.008
0.97,0.978,0.805,6.046
0.97,0.978,0.808,1.148
0.97,0.977,0.803,5.763
0.97,0.978,0.808,2.8
0.97,0.978,0.805,5.491
0.97,0.978,0.808,3.989
0.97,0.978,0.805,0.138
0.97,0.978,0.811,5.533
0.97,0.978,0.808,2.766
0.97,0.977,0.8,6.005
0.97,0.978,0.808,2.711
0.97,0.978,0.805,1.65
0.97,0.978,0.808,5.559
0.97,0.978,0.811,3.578
0.97,0.978,0.808,2.661
0.97,0.978,0.805,5.553
0.97,0.977,0.803,5.519
0.97,0.978,0.811,2.225
0.97,0.978,0.805,4.476
0.97,0.977,0.8,5.769
0.97,0.977,0.803,5.803
0.97,0.978,0.808,5.904
0.97,0.978,0.808,5.618
0.97,0.977,0.8,3.948
0.97,0.978,0.811,2.693
0.97,0.978,0.805,4.369
0.97,0.978,0.811,2.787
0.97,0.978,0.808,3.274
0.97,0.978,0.808,6.206
0.97,0.978,0.805,4.713
0.97,0.977,0.803,1.813
0.97,0.978,0.808,5.498
