1,2,3,4
-2000.0,-2000.079,0.023,0.082
-2000.0,-2000.08,-0.18,0.09
-2000.0,-2000.08,-0.094,0.089
-2000.0,-2000.079,0.079,0.083
-2000.0,-2000.079,0.083,0.088
-2000.0,-2000.078,0.124,0.078
-2000.0,-2000.08,-0.126,0.084
-2000.0,-2000.079,-0.025,0.088
-2000.0,-2000.079,-0.022,0.085
-2000.0,-2000.079,-0.015,0.084
-2000.0,-2000.079,0.071,0.085
-2000.0,-2000.079,0.063,0.088
-2000.0,-2000.079,0.064,0.084
-2000.0,-2000.079,-0.052,0.094
-2000.0,-2000.079,0.031,0.096
-2000.0,-2000.079,0.011,0.088
-2000.0,-2000.079,0.001,0.08
-2000.0,-2000.079,0.011,0.093
-2000.0,-2000.079,0.055,0.072
-2000.0,-2000.079,0.043,0.09
-2000.0,-2000.08,-0.127,0.08
-2000.0,-2000.079,-0.076,0.088
-2000.0,-2000.079,0.046,0.07
-2000.0,-2000.079,0.019,0.089
-2000.0,-2000.079,0.036,0.08
-2000.0,-2000.079,-0.033,0.078
-2000.0,-2000.078,0.073,0.091
-2000.0,-2000.079,0.059,0.084
-2000.0,-2000.079,-0.095,0.088
-2000.0,-2000.079,0.045,0.084
-2000.0,-2000.079,0.03,0.091
-2000.0,-2000.079,0.031,0.083
-2000.0,-2000.079,-0.011,0.087
-2000.0,-2000.079,0.046,0.083
-2000.0,-2000.079,-0.013,0.078
-2000.0,-2000.079,-0.011,0.084
-2000.0,-2000.079,0.056,0.076
-2000.0,-2000.079,-0.019,0.085
-2000.0,-2000.079,-0.022,0.092
-2000.0,-2000.079,0.045,0.086
-2000.0,-2000.079,-0.088,0.076
-2000.0,-2000.079,-0.057,0.07
-2000.0,-2000.079,-0.044,0.079
-2000.0,-2000.078,0.103,0.087
-2000.0,-2000.08,-0.211,0.083
-2000.0,-2000.079,0.053,0.082
-2000.0,-2000.079,0.026,0.079
-2000.0,-2000.079,-0.066,0.092
-2000.0,-2000.079,0.014,0.067
-2000.0,-2000.079,-0.064,0.082
-2000.0,-2000.079,0.004,0.069
-2000.0,-2000.079,0.058,0.092
-2000.0,-2000.079,0.056,0.095
-2000.0,-2000.08,-0.185,0.076
-2000.0,-2000.079,0.011,0.085
-2000.0,-2000.079,0.069,0.088
-2000.0,-2000.079,0.008,0.085
-2000.0,-2000.079,0.006,0.082
-2000.0,-2000.079,-0.052,0.08
-2000.0,-2000.079,0.062,0.09
-2000.0,-2000.079,-0.044,0.08
-2000.0,-2000.079,0.089,0.075
-2000.0,-2000.079,0.026,0.083
-2000.0,-2000.079,-0.05,0.084
-2000.0,-2000.079,0.062,0.076
-2000.0,-2000.079,-0.042,0.082
-2000.0,-2000.079,-0.055,0.083
-2000.0,-2000.079,-0.062,0.079
-2000.0,-2000.079,-0.04,0.074
-2000.0,-2000.079,0.006,0.077
