1,2,3,4
0.0,-0.005,-0.171,-0.002
0.0,-0.005,-0.141,-0.0
0.0,-0.004,0.13,0.005
0.0,-0.005,-0.118,0.011
0.0,-0.004,-0.061,0.013
0.0,-0.004,0.032,0.017
0.0,-0.004,0.098,0.023
0.0,-0.004,0.095,0.013
0.0,-0.005,0.052,-0.008
0.0,-0.005,-0.217,0.003
0.0,-0.004,0.229,0.001
0.0,-0.004,0.152,0.006
0.0,-0.005,-0.225,0.003
0.0,-0.005,0.038,0.006
0.0,-0.005,-0.051,0.017
0.0,-0.005,0.018,-0.002
0.0,-0.005,0.049,0.02
0.0,-0.005,-0.25,0.015
0.0,-0.005,0.016,0.013
0.0,-0.005,-0.121,0.003
0.0,-0.005,-0.052,-0.005
0.0,-0.004,0.221,0.004
0.0,-0.005,-0.116,0.02
0.0,-0.004,0.143,0.006
0.0,-0.005,-0.058,0.003
0.0,-0.006,-0.209,-0.005
0.0,-0.005,-0.061,0.009
0.0,-0.005,0.126,0.014
0.0,-0.005,-0.198,0.015
0.0,-0.005,-0.155,-0.007
0.0,-0.005,-0.068,-0.003
0.0,-0.005,-0.165,0.008
0.0,-0.006,-0.411,0.003
0.0,-0.004,0.162,0.014
0.0,-0.005,0.042,0.012
0.0,-0.005,-0.068,-0.002
0.0,-0.004,0.164,0.008
0.0,-0.005,-0.22,0.007
0.0,-0.005,-0.118,0.001
0.0,-0.004,0.117,-0.001
0.0,-0.005,-0.183,-0.017
0.0,-0.004,0.223,0.012
0.0,-0.006,-0.229,0.003
0.0,-0.004,0.011,0.003
0.0,-0.005,-0.122,0.003
0.0,-0.005,-0.086,0.015
0.0,-0.004,0.21,0.012
0.0,-0.005,-0.106,0.012
0.0,-0.004,0.073,0.031
0.0,-0.005,-0.102,0.011
0.0,-0.005,0.094,0.011
0.0,-0.005,-0.039,0.005
0.0,-0.006,-0.174,-0.001
0.0,-0.006,-0.243,0.012
0.0,-0.005,-0.066,0.002
0.0,-0.006,-0.197,-0.006
0.0,-0.005,0.065,0.005
0.0,-0.005,-0.04,-0.007
0.0,-0.005,0.114,0.01
0.0,-0.005,0.028,0.006
0.0,-0.005,0.085,0.006
0.0,-0.005,0.018,0.015
0.0,-0.005,-0.093,0.01
0.0,-0.005,0.017,0.007
0.0,-0.005,-0.076,0.021
0.0,-0.005,0.033,0.007
0.0,-0.005,0.077,0.006
0.0,-0.005,-0.044,0.002
0.0,-0.005,0.038,-0.001
0.0,-0.005,0.012,0.017
0.0,-0.004,0.192,0.013
0.0,-0.005,-0.028,0.004
0.0,-0.005,-0.024,0.006
0.0,-0.005,0.086,0.011
0.0,-0.005,-0.121,0.001
0.0,-0.006,-0.211,0.001
0.0,-0.005,-0.114,0.007
0.0,-0.005,-0.171,-0.003
0.0,-0.006,-0.084,0.004
0.0,-0.005,-0.093,0.006
0.0,-0.005,0.204,0.006
0.0,-0.005,-0.06,0.005
0.0,-0.006,-0.243,0.002
0.0,-0.006,-0.18,-0.006
0.0,-0.005,-0.03,0.013
0.0,-0.005,-0.028,0.012
0.0,-0.005,-0.135,0.002
0.0,-0.005,0.037,0.015
0.0,-0.006,-0.253,0.012
0.0,-0.005,-0.114,-0.002
0.0,-0.005,0.021,0.012
0.0,-0.006,-0.053,0.01
0.0,-0.005,0.196,0.008
0.0,-0.004,0.361,-0.002
0.0,-0.005,0.12,-0.0
0.0,-0.005,-0.013,0.016
0.0,-0.005,-0.042,0.008
0.0,-0.005,-0.092,0.02
