1,2,3,4
2.512,1051.082,1.226,0.0
2.512,1052.087,1.978,0.0
2.512,1053.076,2.616,0.0
2.512,1054.069,3.288,0.0
2.512,1055.074,4.038,0.0
2.512,1056.078,4.786,0.0
2.512,1057.073,5.469,0.0
2.512,1058.066,6.136,0.0
2.512,1059.058,0.511,0.0
2.512,1060.055,1.205,0.0
2.512,1061.05,1.891,0.0
2.512,1062.056,2.646,0.0
2.512,1063.061,3.399,0.0
2.512,1064.048,4.026,0.0
2.512,1065.057,4.805,0.0
2.512,1066.051,5.48,0.0
2.512,1067.047,6.169,0.0
2.512,1068.069,0.759,0.0
2.512,1069.068,1.469,0.0
2.512,1070.062,2.144,0.0
2.512,1071.063,2.867,0.0
2.512,1072.065,3.596,0.0
2.512,1073.06,4.279,0.0
2.512,1074.069,5.056,0.0
2.512,1075.075,5.819,0.0
2.512,1076.075,0.251,0.0
2.512,1077.072,0.942,0.0
2.512,1078.062,1.593,0.0
2.512,1079.064,2.322,0.0
2.512,1080.067,3.061,0.0
2.512,1081.07,3.798,0.0
2.512,1082.068,4.5,0.0
2.512,1083.069,5.223,0.0
2.512,1084.068,5.938,0.0
2.512,1085.064,0.338,0.0
2.512,1086.07,1.099,0.0
2.512,1087.085,1.924,0.0
2.512,1088.086,2.645,0.0
2.512,1089.076,3.293,0.0
2.512,1090.085,4.07,0.0
2.512,1091.078,4.739,0.0
2.512,1092.069,5.39,0.0
2.512,1093.074,6.148,0.0
2.512,1094.079,0.615,0.0
2.512,1095.085,1.371,0.0
2.512,1096.087,2.102,0.0
2.512,1097.076,2.745,0.0
2.512,1098.069,3.409,0.0
2.512,1099.083,4.226,0.0
2.512,1100.081,4.931,0.0
2.512,1101.082,5.651,0.0
2.512,1102.087,0.121,0.0
2.512,1103.078,0.777,0.0
2.512,1104.066,1.409,0.0
2.512,1105.067,2.13,0.0
2.512,1106.082,2.952,0.0
2.512,1107.078,3.638,0.0
2.512,1108.066,4.273,0.0
2.512,1109.074,5.044,0.0
2.512,1110.066,5.708,0.0
2.512,1111.062,0.114,0.0
2.512,1112.068,0.874,0.0
2.512,1113.073,1.622,0.0
2.512,1114.065,2.283,0.0
2.512,1115.068,3.02,0.0
2.512,1116.062,3.7,0.0
2.512,1117.069,4.467,0.0
2.512,1118.08,5.257,0.0
2.512,1119.075,5.937,0.0
2.512,1120.081,0.412,0.0
