1,2,3,4
0.0,-0.001,0.075,0.05
0.0,-0.001,0.078,0.059
0.0,-0.002,-0.108,0.056
0.0,-0.002,0.034,0.052
0.0,-0.002,-0.252,0.039
0.0,-0.0,0.193,0.048
0.0,-0.0,0.325,0.05
0.0,-0.002,-0.047,0.036
0.0,-0.0,0.264,0.043
0.0,-0.002,-0.294,0.055
0.0,-0.001,0.05,0.054
0.0,-0.001,0.065,0.033
0.0,-0.001,0.286,0.041
0.0,-0.001,-0.051,0.052
0.0,-0.002,-0.088,0.047
0.0,-0.001,0.062,0.058
0.0,-0.001,0.173,0.054
0.0,-0.001,-0.051,0.054
0.0,-0.0,0.368,0.062
0.0,-0.001,0.072,0.056
0.0,-0.001,-0.02,0.048
0.0,-0.001,0.087,0.057
0.0,-0.002,-0.058,0.042
0.0,-0.002,-0.105,0.049
0.0,-0.002,-0.194,0.054
0.0,-0.001,0.078,0.046
0.0,-0.001,-0.018,0.059
0.0,-0.001,-0.006,0.047
0.0,-0.002,-0.227,0.044
0.0,-0.001,0.094,0.036
0.0,-0.001,0.022,0.041
0.0,0.0,0.448,0.063
0.0,-0.002,-0.315,0.05
0.0,-0.001,-0.077,0.04
0.0,-0.002,-0.142,0.055
0.0,-0.002,-0.248,0.064
0.0,0.001,0.508,0.03
0.0,-0.001,0.227,0.059
0.0,-0.002,-0.322,0.031
0.0,-0.001,0.054,0.042
0.0,-0.002,-0.048,0.068
0.0,-0.001,-0.107,0.038
0.0,-0.001,0.102,0.032
0.0,-0.001,0.145,0.053
0.0,-0.001,-0.09,0.04
0.0,-0.001,0.282,0.049
0.0,-0.001,0.074,0.045
0.0,0.0,0.421,0.035
0.0,-0.001,0.169,0.052
0.0,-0.001,-0.066,0.04
0.0,-0.002,0.056,0.036
0.0,-0.001,0.013,0.04
0.0,-0.001,-0.005,0.048
0.0,-0.001,0.133,0.039
0.0,-0.002,-0.133,0.053
0.0,-0.001,0.037,0.046
0.0,-0.001,0.065,0.042
0.0,-0.002,-0.092,0.033
0.0,-0.001,0.124,0.05
0.0,-0.002,-0.071,0.051
0.0,-0.001,0.068,0.049
0.0,-0.001,0.26,0.038
0.0,-0.002,-0.437,0.041
0.0,-0.001,0.054,0.041
0.0,-0.002,-0.328,0.041
0.0,-0.002,-0.231,0.044
0.0,-0.002,-0.079,0.035
0.0,-0.001,0.082,0.038
0.0,-0.001,0.146,0.044
0.0,-0.002,-0.157,0.048
0.0,-0.002,0.032,0.05
0.0,-0.001,0.163,0.05
0.0,-0.001,0.122,0.054
0.0,-0.001,0.163,0.038
0.0,-0.001,0.205,0.038
0.0,-0.001,0.03,0.043
0.0,-0.003,-0.139,0.048
0.0,-0.003,-0.388,0.049
0.0,-0.001,0.374,0.037
0.0,-0.002,0.007,0.036
0.0,-0.001,0.064,0.028
0.0,-0.003,-0.137,0.051
0.0,-0.002,-0.198,0.044
0.0,-0.002,-0.009,0.049
0.0,-0.002,0.072,0.048
0.0,-0.002,-0.009,0.034
0.0,-0.002,-0.126,0.044
0.0,-0.003,-0.344,0.039
0.0,-0.002,-0.173,0.039
0.0,-0.002,-0.061,0.054
0.0,-0.002,-0.038,0.046
0.0,-0.001,0.104,0.041
0.0,-0.002,-0.184,0.047
0.0,-0.002,-0.11,0.043
0.0,-0.002,-0.239,0.058
0.0,-0.001,0.108,0.051
0.0,-0.002,0.045,0.041
0.0,-0.001,0.299,0.04
0.0,-0.002,-0.187,0.038
0.0,-0.002,0.051,0.052
0.0,-0.002,-0.053,0.043
0.0,-0.001,0.124,0.052
0.0,-0.002,-0.086,0.049
0.0,-0.001,-0.023,0.04
0.0,-0.002,0.015,0.055
0.0,-0.002,-0.268,0.033
0.0,-0.002,-0.32,0.048
0.0,-0.002,-0.099,0.051
0.0,-0.002,-0.275,0.038
0.0,-0.002,-0.162,0.042
0.0,-0.001,0.11,0.057
0.0,-0.001,0.217,0.052
0.0,-0.001,0.003,0.05
0.0,-0.001,0.153,0.049
0.0,-0.002,-0.319,0.044
0.0,-0.001,0.202,0.055
0.0,-0.001,0.113,0.048
0.0,-0.002,-0.287,0.051
0.0,-0.001,0.131,0.047
0.0,-0.002,-0.223,0.042
0.0,-0.002,-0.159,0.036
0.0,0.0,0.497,0.038
0.0,-0.002,-0.111,0.065
0.0,-0.002,-0.176,0.05
0.0,-0.002,-0.117,0.05
0.0,-0.002,-0.059,0.041
0.0,-0.003,-0.353,0.052
0.0,-0.002,-0.374,0.055
0.0,-0.001,0.255,0.04
0.0,-0.002,0.001,0.043
0.0,-0.002,-0.106,0.033
0.0,-0.002,0.061,0.041
0.0,-0.003,-0.311,0.031
0.0,-0.0,0.369,0.037
0.0,-0.002,0.082,0.049
0.0,-0.002,-0.061,0.052
0.0,-0.002,-0.086,0.045
0.0,-0.002,0.093,0.055
0.0,-0.002,-0.174,0.049
0.0,-0.002,-0.092,0.044
0.0,-0.001,0.158,0.049
0.0,-0.001,0.081,0.045
0.0,-0.001,0.082,0.041
0.0,-0.002,-0.158,0.055
0.0,-0.001,0.134,0.043
0.0,-0.001,0.218,0.043
0.0,-0.002,-0.243,0.059
0.0,-0.001,0.108,0.046
0.0,-0.001,0.113,0.049
0.0,-0.002,-0.124,0.053
0.0,-0.001,0.044,0.044
0.0,-0.002,-0.031,0.043
0.0,-0.001,0.174,0.046
0.0,-0.001,0.098,0.044
0.0,-0.0,0.261,0.04
0.0,-0.001,0.085,0.042
0.0,-0.002,-0.038,0.041
0.0,-0.002,-0.364,0.051
0.0,-0.002,-0.004,0.05
0.0,-0.002,-0.013,0.051
0.0,-0.001,0.048,0.035
0.0,-0.003,-0.306,0.045
0.0,-0.002,-0.031,0.056
0.0,-0.001,0.034,0.056
0.0,-0.001,0.005,0.048
0.0,-0.001,0.116,0.063
0.0,-0.002,-0.139,0.063
0.0,-0.002,-0.109,0.042
0.0,-0.002,-0.214,0.05
0.0,-0.002,-0.029,0.043
0.0,-0.001,0.113,0.057
0.0,-0.0,0.203,0.051
0.0,-0.002,-0.218,0.055
0.0,-0.001,0.112,0.052
0.0,-0.001,0.142,0.051
0.0,-0.002,-0.344,0.059
0.0,-0.001,-0.021,0.049
0.0,-0.001,0.111,0.055
0.0,-0.002,-0.038,0.053
0.0,-0.001,0.139,0.052
0.0,-0.001,0.082,0.057
0.0,-0.002,-0.093,0.061
0.0,-0.001,0.187,0.048
0.0,-0.001,0.263,0.037
0.0,-0.001,0.221,0.067
0.0,-0.002,-0.122,0.054
0.0,-0.002,-0.177,0.052
0.0,-0.0,0.252,0.05
0.0,-0.0,0.199,0.052
0.0,-0.002,-0.123,0.043
0.0,0.0,0.445,0.057
