1,2,3,4
0.0,-0.003,-0.323,0.062
0.0,-0.002,-0.164,0.06
0.0,-0.002,0.117,0.053
0.0,-0.002,-0.017,0.064
0.0,-0.0,0.457,0.04
0.0,-0.002,0.016,0.062
0.0,-0.001,0.112,0.06
0.0,-0.002,-0.075,0.072
0.0,-0.002,-0.163,0.075
0.0,-0.003,-0.51,0.052
0.0,-0.001,0.353,0.061
0.0,-0.002,0.009,0.065
0.0,-0.003,-0.328,0.068
0.0,-0.002,-0.091,0.059
0.0,-0.002,-0.04,0.056
0.0,-0.001,0.311,0.075
0.0,-0.001,0.303,0.061
0.0,-0.002,0.061,0.06
0.0,-0.001,0.099,0.057
0.0,-0.002,-0.123,0.07
0.0,-0.001,0.225,0.065
0.0,-0.002,-0.253,0.074
0.0,-0.001,0.189,0.073
0.0,-0.003,-0.263,0.053
0.0,-0.002,0.025,0.063
0.0,-0.002,-0.162,0.066
0.0,-0.002,-0.294,0.079
0.0,-0.001,0.076,0.085
0.0,-0.001,0.187,0.051
0.0,-0.002,-0.102,0.084
0.0,-0.001,0.145,0.063
0.0,-0.001,0.138,0.062
0.0,-0.001,0.252,0.072
0.0,-0.002,-0.157,0.071
0.0,-0.002,-0.02,0.061
0.0,-0.001,0.139,0.069
0.0,-0.001,0.152,0.057
0.0,-0.001,0.011,0.047
0.0,-0.001,0.122,0.076
0.0,-0.003,-0.361,0.076
0.0,-0.002,-0.074,0.067
0.0,-0.002,-0.124,0.064
0.0,-0.002,-0.134,0.061
0.0,-0.002,-0.209,0.063
0.0,-0.002,-0.013,0.069
0.0,-0.001,0.132,0.069
0.0,-0.002,-0.169,0.061
0.0,-0.001,0.156,0.063
0.0,-0.002,-0.21,0.051
0.0,-0.001,0.198,0.071
0.0,-0.002,-0.061,0.065
0.0,-0.001,0.043,0.061
0.0,-0.001,0.131,0.058
0.0,0.001,0.62,0.067
0.0,-0.001,0.174,0.07
0.0,-0.001,0.216,0.066
0.0,-0.001,-0.02,0.061
0.0,-0.002,-0.143,0.069
0.0,-0.003,-0.436,0.058
0.0,-0.002,-0.223,0.059
0.0,-0.001,0.235,0.056
0.0,-0.002,-0.224,0.064
0.0,-0.0,0.239,0.05
0.0,-0.002,-0.173,0.069
0.0,-0.001,0.091,0.065
0.0,-0.001,0.18,0.069
0.0,-0.002,-0.28,0.068
0.0,-0.001,0.082,0.066
0.0,-0.002,-0.058,0.077
0.0,-0.001,0.167,0.081
0.0,-0.0,0.258,0.044
0.0,-0.001,0.203,0.072
0.0,-0.002,-0.39,0.077
0.0,-0.001,0.163,0.08
0.0,-0.002,-0.241,0.054
0.0,-0.002,-0.218,0.059
0.0,-0.001,0.151,0.055
0.0,-0.002,-0.181,0.059
0.0,-0.001,0.08,0.064
0.0,-0.001,0.031,0.075
0.0,-0.001,0.139,0.065
0.0,-0.001,0.031,0.062
0.0,-0.001,0.116,0.054
0.0,-0.002,-0.133,0.067
0.0,-0.002,-0.256,0.057
0.0,-0.002,0.019,0.07
0.0,-0.003,-0.51,0.068
0.0,-0.001,0.045,0.049
0.0,-0.0,0.391,0.056
0.0,-0.002,-0.182,0.057
0.0,-0.002,-0.051,0.057
0.0,-0.001,0.155,0.066
0.0,-0.002,-0.266,0.051
0.0,-0.002,0.03,0.05
0.0,-0.002,-0.104,0.062
0.0,-0.001,0.14,0.061
0.0,-0.002,0.0,0.06
0.0,-0.002,-0.196,0.059
0.0,-0.002,0.011,0.05
0.0,-0.002,-0.135,0.069
0.0,-0.002,-0.187,0.065
0.0,-0.002,-0.19,0.055
0.0,-0.002,0.027,0.073
0.0,-0.001,0.017,0.055
0.0,-0.002,0.017,0.049
0.0,-0.002,-0.086,0.061
0.0,-0.001,0.207,0.069
0.0,-0.002,-0.122,0.054
0.0,-0.001,0.183,0.062
0.0,-0.002,-0.176,0.07
0.0,-0.001,0.167,0.06
0.0,-0.002,-0.138,0.06
0.0,-0.001,0.146,0.063
0.0,-0.002,-0.116,0.088
0.0,-0.001,0.158,0.066
0.0,-0.001,0.221,0.061
0.0,-0.002,-0.007,0.074
0.0,-0.001,0.065,0.076
0.0,-0.002,-0.102,0.065
0.0,-0.002,-0.121,0.067
0.0,-0.001,0.117,0.053
0.0,-0.002,-0.096,0.055
0.0,-0.001,0.01,0.069
0.0,-0.002,-0.081,0.067
0.0,-0.001,-0.03,0.068
0.0,-0.001,0.033,0.058
0.0,-0.001,0.008,0.05
0.0,-0.002,-0.081,0.066
0.0,-0.001,0.021,0.07
0.0,-0.0,0.081,0.068
0.0,-0.001,0.218,0.074
0.0,-0.002,-0.45,0.069
0.0,-0.001,-0.012,0.073
0.0,-0.003,-0.416,0.054
0.0,-0.001,0.146,0.058
0.0,-0.002,-0.081,0.06
0.0,-0.002,-0.288,0.062
0.0,-0.002,-0.106,0.047
0.0,-0.002,-0.077,0.07
0.0,-0.001,0.2,0.063
0.0,-0.002,-0.175,0.068
0.0,-0.001,0.145,0.044
0.0,-0.002,-0.163,0.066
0.0,-0.001,0.265,0.059
0.0,-0.001,0.093,0.073
0.0,-0.002,-0.031,0.038
0.0,-0.001,0.068,0.064
0.0,-0.001,0.084,0.047
0.0,-0.001,0.114,0.064
0.0,-0.001,0.263,0.079
0.0,-0.002,-0.107,0.051
0.0,-0.002,-0.223,0.056
0.0,-0.0,0.36,0.058
0.0,-0.002,-0.182,0.06
0.0,-0.002,0.018,0.068
0.0,-0.002,-0.235,0.07
0.0,-0.001,0.14,0.079
0.0,-0.002,-0.22,0.058
0.0,-0.002,-0.048,0.052
0.0,-0.002,-0.146,0.048
0.0,-0.002,-0.047,0.063
0.0,-0.001,0.075,0.048
0.0,-0.002,-0.072,0.065
0.0,-0.001,0.126,0.067
0.0,-0.002,-0.204,0.067
0.0,-0.001,0.123,0.058
0.0,-0.002,-0.075,0.064
0.0,-0.002,-0.183,0.056
0.0,-0.002,0.059,0.059
0.0,-0.002,-0.116,0.07
0.0,-0.002,0.045,0.047
0.0,-0.001,0.107,0.065
0.0,-0.0,0.23,0.066
0.0,-0.002,-0.059,0.068
0.0,-0.001,-0.004,0.073
0.0,-0.002,-0.245,0.045
0.0,-0.001,0.314,0.063
0.0,-0.002,0.082,0.053
0.0,-0.002,0.091,0.057
0.0,-0.002,-0.106,0.065
0.0,-0.002,-0.102,0.06
0.0,-0.002,0.107,0.063
0.0,-0.002,-0.002,0.056
0.0,-0.001,0.336,0.06
0.0,-0.002,-0.018,0.065
0.0,-0.002,-0.021,0.065
0.0,-0.002,0.017,0.053
0.0,-0.002,0.081,0.052
0.0,-0.002,-0.016,0.078
0.0,-0.002,-0.035,0.063
0.0,-0.002,-0.098,0.057
0.0,-0.002,-0.216,0.07
0.0,-0.002,-0.127,0.081
0.0,-0.001,0.325,0.06
0.0,-0.002,0.066,0.073
0.0,-0.002,0.071,0.06
0.0,-0.002,-0.169,0.068
0.0,-0.002,-0.016,0.068
0.0,-0.002,0.006,0.075
0.0,-0.001,0.169,0.062
0.0,-0.002,0.137,0.064
